entropy_10m,standard_deviation_10m,turbulence_intensity_10m,variability_index_10m,entropy_era5,standard_deviation_era5,turbulence_intensity_era5,variability_index_era5
0.564874097,1.061707221,0.263233195,0.818181818,0.306028097,0.78121693,0.184028711,0.487470534
0.236740571,0.881602077,0.206625487,0.515625,0.127264589,0.713927474,0.164701713,0.438982263
0.151061953,0.835497191,0.193551473,0.50965251,0.182168308,0.744515162,0.172626028,0.484778396
0.168208074,0.878287475,0.20504766,0.536964981,0.205832678,0.815095474,0.19101153,0.574208262
0.194595673,0.988966913,0.234537608,0.711462451,0.153949274,0.87675754,0.207840886,0.58085778
0.266625716,1.178275576,0.287384287,0.87804878,0.138876718,0.901467151,0.215052886,0.584539286
0.273189117,1.295397837,0.325204478,0.90376569,0.136252262,0.92135981,0.222071155,0.590583381
0.16624122,1.323794,0.34458846,0.937093275,0.118531732,0.913318436,0.222840839,0.597848158
0.09000427,1.291962332,0.344523288,0.96,0.138190862,0.871849948,0.216196134,0.607609441
0.136263048,1.21618141,0.337047966,0.997690531,0.172345099,0.834962109,0.209143101,0.613755096
0.40339601,1.137492369,0.331308457,1.048543689,0.211347629,0.770470006,0.195586916,0.566301734
0.568780483,1.007885576,0.310118639,1.107692308,0.230376379,0.739630588,0.188910202,0.564559944
0.580985916,0.796302218,0.260371297,1.013623978,0.178186721,0.674493972,0.174909646,0.503741881
0.560871677,0.599247213,0.207232466,0.726224784,0.092128805,0.663609285,0.173405192,0.507600468
0.52601705,0.533593686,0.189441545,0.710059172,0.254959463,0.635093376,0.162799947,0.497953797
0.495985672,0.548419446,0.19882276,0.725075529,0.394955567,0.543357022,0.135712476,0.467189717
0.394436497,0.598377436,0.220261633,0.736196319,0.537741664,0.425430265,0.103524497,0.373201351
0.397381651,0.584700778,0.214569093,0.697247706,0.809945,0.367878795,0.086774491,0.303957882
0.405771972,0.563471383,0.204898685,0.690909091,0.592632617,0.291073987,0.067477451,0.200493254
0.446394373,0.564702478,0.206598468,0.695121951,0.623568009,0.277525673,0.064121924,0.199824099
0.403039271,0.48876261,0.183285979,0.6375,0.609423387,0.307708068,0.071630556,0.21747599
0.403039271,0.48876261,0.183285979,0.6375,0.457085531,0.298399884,0.069913273,0.218883417
0.400193936,0.626442779,0.227109165,0.833836858,0.765947085,0.343997769,0.082396492,0.305147983
0.23094432,0.666406199,0.237295976,0.818991098,0.823172857,0.308309959,0.075250817,0.310943209
0.297953227,0.799088022,0.273192486,0.888888889,0.796874013,0.303079364,0.074154781,0.311702439
0.353712746,0.935265856,0.303329467,0.940540541,0.700495014,0.354118272,0.087535432,0.337453295
0.34931283,0.9661996,0.304314835,0.913385827,0.716196522,0.354756696,0.087862047,0.338102864
0.322451589,0.937935084,0.291586037,0.901554404,0.77339957,0.377451265,0.094400665,0.341422627
0.438097376,1.09188929,0.348475305,1.244680851,0.836142945,0.49658891,0.127780147,0.507876741
0.411042847,1.191171226,0.3884254,1.27173913,0.832413644,0.596961487,0.162375932,0.576567582
0.315268679,1.300934493,0.439752505,1.318309859,0.705385867,0.574016749,0.160709657,0.548097659
0.384005402,1.296790911,0.432263637,1.3,0.690880416,0.559827533,0.157481805,0.550702018
0.379554127,1.296442783,0.430950509,1.296398892,0.658514845,0.589930916,0.164303582,0.560245549
0.427991072,1.289998923,0.438526546,1.325779037,0.65989229,0.585310366,0.163221355,0.560948905
0.415149342,1.245882106,0.434610037,1.360465116,0.577254302,0.616966634,0.168910156,0.559607632
0.410211713,1.313048827,0.446362207,1.325779037,0.465118034,0.652294208,0.176146268,0.584409754
0.46998541,1.267187393,0.438220424,1.34870317,0.705957273,0.695566984,0.194655291,0.605640326
0.524369844,1.158902738,0.416372241,1.329341317,0.689780788,0.701685056,0.197301887,0.608522366
0.509109381,1.1426091,0.412991241,1.337349398,0.691468027,0.703218004,0.197591617,0.608087486
0.635932684,1.209568334,0.419503469,1.283236994,0.676393452,0.75124589,0.206524527,0.619523643
0.586004653,1.048113384,0.335396283,1.12,0.632897197,0.741144909,0.196110582,0.596301989
0.841390727,0.844919457,0.250966175,1.00990099,0.573343666,0.586261416,0.148932004,0.477468679
0.733514557,0.500763306,0.139423658,0.501160093,0.727723314,0.534968254,0.132909326,0.466955626
0.733252665,0.493288286,0.137024524,0.5,0.734409593,0.534374089,0.132572253,0.466289261
0.733252665,0.493288286,0.137024524,0.5,0.71177759,0.56230291,0.142293315,0.475622436
0.733252665,0.493288286,0.137024524,0.5,0.715833977,0.615767051,0.159761464,0.487644974
0.765597166,0.531245915,0.148947453,0.504672897,0.720444519,0.681089061,0.183260732,0.505724133
0.486967205,0.573185543,0.169832753,0.592592593,0.144182591,0.709778899,0.199155704,0.538776279
0.295563597,0.594593699,0.181555328,0.610687023,0.469339184,0.942203424,0.27362791,0.966001167
0.300912036,0.597854962,0.184428266,0.616966581,0.528880211,1.183199985,0.364319552,1.12436022
0.482097782,0.613901458,0.196448467,0.64,0.57042067,1.374780229,0.464787058,1.350917441
0.787998261,0.706910335,0.245171215,0.901734104,0.459269632,1.398215506,0.526562007,1.501387009
0.724834697,0.847053717,0.319642912,1.132075472,0.353439077,1.325366626,0.555473415,1.537982331
0.725037731,0.89764352,0.375321332,1.254355401,0.398923839,1.26040105,0.593385061,1.727634829
0.604855132,0.943802887,0.447653543,1.328063241,0.47521925,1.131079979,0.610651691,1.88356397
0.521076799,0.974057791,0.51643712,1.378497791,0.476977109,0.934954222,0.578179342,1.734423833
0.331048381,0.965144875,0.57052899,1.536945813,0.517197594,0.784663563,0.545532863,1.721990293
0.308920411,0.942317867,0.614555131,1.695652174,0.565543755,0.6321207,0.48018469,1.620220969
0.224481495,0.865931847,0.622226477,1.868263473,0.71400616,0.505089177,0.408987523,1.680742029
0.425000036,0.83892568,0.653708322,2.025974026,0.568212126,0.359706155,0.306562157,1.138816603
0.72838305,0.761470921,0.687041432,2.345864662,0.636459391,0.367205063,0.319383787,1.162217259
0.826681147,0.511412954,0.561306901,2.195121951,0.57500736,0.39649626,0.35284097,1.189112731
0.511940655,0.244996221,0.316124156,1.161290323,0.574367452,0.421182203,0.379779499,1.364021721
0.4155162,0.192990597,0.26021204,0.943820225,0.555484849,0.435984812,0.400052786,1.388051947
0.331237167,0.22811628,0.297542973,1.043478261,0.434287516,0.46973321,0.46147336,1.48612435
0.673727708,0.324608026,0.389529631,1.44,0.352323979,0.51285851,0.535863939,1.65131848
0.654799015,0.344029768,0.371924074,1.189189189,0.35298282,0.53458235,0.58467561,1.728519319
0.612938592,0.368293948,0.363248825,1.084931507,0.354042276,0.533089522,0.613979736,1.820236283
0.356321389,0.410086937,0.370003252,1.172932331,0.364801644,0.526819648,0.616977923,1.850893951
0.370929284,0.480065582,0.394574451,1.315068493,0.420078196,0.495061862,0.602716578,1.924099569
0.391536664,0.524249905,0.405870894,1.238709677,0.504573913,0.443572555,0.565742619,2.015710255
0.573905881,0.564866421,0.403476015,1.214285714,0.45581323,0.416779286,0.539439493,1.867897877
0.511638709,0.515702505,0.338165577,1.027322404,0.461739655,0.51042751,0.600302492,1.837323785
0.580380743,0.460767945,0.279724216,0.870151771,0.414671345,0.54833391,0.580990236,1.655287185
0.72391232,0.432932507,0.241636748,0.893023256,0.494587641,0.643390276,0.57765262,1.89245015
0.698926874,0.359301019,0.18828001,0.681222707,0.615130912,0.766968941,0.595352136,1.91972223
0.633441602,0.329456623,0.171146298,0.571428571,0.503277127,0.73833709,0.520797224,1.744440781
0.603132656,0.338706691,0.176716534,0.573913043,0.482374791,0.658622845,0.425522187,1.508104501
0.614676005,0.468152397,0.25305535,0.972972973,0.394074711,0.562841705,0.340420866,1.279290072
0.501619509,0.521216526,0.289564737,1,0.424331783,0.471290161,0.269364692,0.99534259
0.530822665,0.610484211,0.358230344,1.085574572,0.844132095,0.484527236,0.255970287,0.847969691
0.435277966,0.708124969,0.455630007,1.415549598,0.578523179,0.511070424,0.249890588,0.852441289
0.377264354,0.730712647,0.505392032,1.521613833,0.342705298,0.449626165,0.210793761,0.607947817
0.272286852,0.706848935,0.528485185,1.644859813,0.590409922,0.447752446,0.202923654,0.587698841
0.337194689,0.67837377,0.533802311,1.731147541,0.717066486,0.456881531,0.200076258,0.567874123
0.337114729,0.66868185,0.52964899,1.742574257,0.706757665,0.505364177,0.20842731,0.695431668
0.328793792,0.653662226,0.521192472,1.674418605,0.539382147,0.56162653,0.224425597,0.673796992
0.440741591,0.803756372,0.604706988,2.181818182,0.563467779,0.610565358,0.238892261,0.667941596
0.439792375,1.092294667,0.706605714,2.393530997,0.604890141,0.628413433,0.234501072,0.660835458
0.379650337,1.194511465,0.704380225,2.181818182,0.695631567,0.616921135,0.218431212,0.669136825
0.327004574,1.295364331,0.660058258,1.885350318,0.687880264,0.559991907,0.186840851,0.656140283
0.361785969,1.351921215,0.615675696,1.685009488,0.460878543,0.441351876,0.140417293,0.468893898
0.407057685,1.309155792,0.53800923,1.520547945,0.567488767,0.480874511,0.147955241,0.53191917
0.472822888,1.185414836,0.435014619,1.211009174,0.861699365,0.674892966,0.197297209,0.799844566
0.626877641,1.076903999,0.356984751,1.093922652,0.733668524,0.737361112,0.201388272,0.701705481
0.738557875,0.918331821,0.27828237,0.939393939,0.666321006,0.765225316,0.197603485,0.621734499
0.785580827,0.721254694,0.201749565,0.699300699,0.346110258,0.699396096,0.174340634,0.461716614
0.755242783,0.566176258,0.150312281,0.557522124,0.312058398,0.671826515,0.164942239,0.454752222
0.710276893,0.391843932,0.101121015,0.335483871,0.295963149,0.660784003,0.161812967,0.436239783
0.620438093,0.34268142,0.086572148,0.303157895,0.292182462,0.666966951,0.163552992,0.453443818
0.65761935,0.387298335,0.099307265,0.307692308,0.354615728,0.646394336,0.157395503,0.450260744
0.622642066,0.432290412,0.111558816,0.387096774,0.448273164,0.62581844,0.150523928,0.444760791
0.532753687,0.438748219,0.113960576,0.38961039,0.481702673,0.614071925,0.146573112,0.441371589
0.439010836,0.449305019,0.117465364,0.392156863,0.436776388,0.581993567,0.137071925,0.435511508
0.441465149,0.456131073,0.119510325,0.3930131,0.271918046,0.589285609,0.136958291,0.429765747
0.55088253,0.478060317,0.126638495,0.397350993,0.26991281,0.593224841,0.137771801,0.429447732
0.741103222,0.503529211,0.137014751,0.408163265,0.283220336,0.579203263,0.134834509,0.422190589
0.687374618,0.468078222,0.129721447,0.415704388,0.2511864,0.535049315,0.12571969,0.407672744
0.800485976,0.388283259,0.110674563,0.370546318,0.266684748,0.53247185,0.125619955,0.409321134
0.740829917,0.313138237,0.091650216,0.351219512,0.238913967,0.557932701,0.132862075,0.41316298
0.747224745,0.320047739,0.095299575,0.357320099,0.238176983,0.587651441,0.140597957,0.442130706
0.721662903,0.241953852,0.072768076,0.240601504,0.297380344,0.547863245,0.13003985,0.43862741
0.677291896,0.253311403,0.075615344,0.23880597,0.302711677,0.543895118,0.128925972,0.438042982
0.762984993,0.271185668,0.079178297,0.262773723,0.349645731,0.601243738,0.145056289,0.445838398
0.782569854,0.266014828,0.07804836,0.26405868,0.481495701,0.704372733,0.174566748,0.554259982
0.871634057,0.298491578,0.088880867,0.297766749,0.578969911,0.819014823,0.210463405,0.65801156
0.727288545,0.323608131,0.097570291,0.301507538,0.510411909,0.810571753,0.215837311,0.681842
0.757945429,0.327448045,0.098234414,0.3,0.410159154,0.721384729,0.196219919,0.694286506
0.44020694,0.388014891,0.113014046,0.378640777,0.414518889,0.729200437,0.198126395,0.706794162
0.41847546,0.47162544,0.134430054,0.427553444,0.424255193,0.86253295,0.229604215,0.818692277
0.660641916,0.638302871,0.174479145,0.601366743,0.413251021,0.943892035,0.245983065,0.801492418
0.720859039,0.797391581,0.207114696,0.675324675,0.451941625,1.04499987,0.261738257,0.770313485
0.293777845,0.811206235,0.201960058,0.647302905,0.377339967,1.028143662,0.255752946,0.765038645
0.236015129,0.808762773,0.200106253,0.643298969,0.394153824,1.044195207,0.261968189,0.771584321
0.316136895,0.834124624,0.208097619,0.648648649,0.376626996,1.046123388,0.263181086,0.773727966
0.230515955,0.871261856,0.221038949,0.65961945,0.455355779,1.027105934,0.255429055,0.764841754
0.230515955,0.871261856,0.221038949,0.65961945,0.511523695,0.968851157,0.23670046,0.751378166
0.227586946,0.881602077,0.224136121,0.686440678,0.530723536,0.855688958,0.204228909,0.59935686
0.295079268,0.981778432,0.253908215,0.879310345,0.505881511,0.812875466,0.192225023,0.534086641
0.384262521,1.10789465,0.296096566,0.935412027,0.534109854,0.841789832,0.201719271,0.541214625
0.39628844,1.21823529,0.343972317,1.044705882,0.693762129,0.830572825,0.206799457,0.586415488
0.461401129,1.248665955,0.372736106,1.104477612,0.70053163,0.728280482,0.19158054,0.658583528
0.512459697,1.139809926,0.361844421,1.174603175,0.882318154,0.656394597,0.182751894,0.784713609
0.593602701,0.905039901,0.312982098,1.106628242,0.75050218,0.347162056,0.100336092,0.357710073
0.58919762,0.665206735,0.251021409,0.867924528,0.746623525,0.368070487,0.105448014,0.35457952
0.49705314,0.535607132,0.20800277,0.621359223,0.70023126,0.368434668,0.104551106,0.351216071
0.599405651,0.742555647,0.276728813,1.00621118,0.622749107,0.507134604,0.140408991,0.584324526
0.42720824,0.862972898,0.310050143,0.97005988,0.53360743,0.646278637,0.174056733,0.642848416
0.465369232,1.034777217,0.355797324,1.065902579,0.432463403,0.779454249,0.202602196,0.680251103
0.588093801,1.322455628,0.417617567,1.294736842,0.504784859,0.988103553,0.244053712,0.838892211
0.529146433,1.517925302,0.432662794,1.25415677,0.563233139,1.263058914,0.291143854,0.996705937
0.503901539,1.623439422,0.419855023,1.163793103,0.565999845,1.489836975,0.318879815,1.020431329
0.457110558,1.655965646,0.388116948,1.0546875,0.556047195,1.604580927,0.319134169,0.956304598
0.480725138,1.687124444,0.360240095,1.067615658,0.556379843,1.627120347,0.30045986,0.916839001
0.546799296,1.704630133,0.336994425,1.008237232,0.300233818,1.432112817,0.2489405,0.682953011
0.586498963,1.546748381,0.285993537,0.942989214,0.21086149,1.360935552,0.233813604,0.675001464
0.434610567,1.318037261,0.238199505,0.722891566,0.217947977,1.392096915,0.240037211,0.688088174
0.474625437,1.448178933,0.26491078,0.87804878,0.229864032,1.433325131,0.248263568,0.734776125
0.346682116,1.72552327,0.328150226,0.988906498,0.16259539,1.566044359,0.277038237,0.760983251
0.272902271,1.851632163,0.361294081,1.014634146,0.106975429,1.689844558,0.306816965,0.784346244
0.321310243,2.032838054,0.415571664,1.063032368,0.129858302,1.791383356,0.335033424,0.807932003
0.198597605,2.064161788,0.443111654,1.11627907,0.264611216,1.85578508,0.36241277,0.843628071
0.285779339,2.079847083,0.477211568,1.193116635,0.397152038,1.83348736,0.381776826,0.928399425
0.36760937,2.037342359,0.502014544,1.281314168,0.549280871,1.715657408,0.387947103,1.076079432
0.618393664,1.985555478,0.545232625,1.537757437,0.686701877,1.482699202,0.366508885,1.176342643
0.730428042,1.808006883,0.577023473,1.978723404,0.828125058,1.035925419,0.283713198,1.052376383
0.831038476,1.468630314,0.57034187,2.368932039,0.902223866,0.689169166,0.214155021,0.994639486
0.739605963,0.966487052,0.469548365,1.55465587,0.73102522,0.718933438,0.245322412,0.810031546
0.398923159,0.911805291,0.501911169,1.486238532,0.581392608,0.835518201,0.307053665,0.83136684
0.234470408,0.900308589,0.519408801,1.557692308,0.439397161,0.903578006,0.355900248,0.877152487
0.237342946,0.900771274,0.535111648,1.603960396,0.416800936,0.949983614,0.403973111,0.965847455
0.277374683,0.847381588,0.535188371,1.705263158,0.397811555,0.987537846,0.460695682,1.184355087
0.457169853,0.835497191,0.550877269,1.78021978,0.466082159,0.976548411,0.5057114,1.317618671
0.403081328,0.700991361,0.494817432,1.623529412,0.471203921,0.909804581,0.526462566,1.370979199
0.56289147,0.608732746,0.456549559,1.725,0.469043353,0.808644476,0.519982795,1.381119735
0.448173718,0.476896798,0.378990833,1.19205298,0.542552977,0.702783231,0.48941171,1.495729116
0.592034884,0.552016505,0.419253042,1.443037975,0.632815155,0.550785353,0.410773942,1.564722867
0.713362075,0.644851404,0.444725106,1.517241379,0.423537128,0.404637167,0.314710841,1.117481471
0.727150938,0.661227814,0.404833356,1.408163265,0.362550056,0.468871261,0.350268847,1.073352317
0.7418467,0.633059151,0.343742526,1.194570136,0.283988775,0.522912782,0.369732985,1.015905561
0.425771509,0.570757294,0.284194503,0.796680498,0.203262648,0.570692641,0.377199794,0.996454208
0.315514123,0.541794857,0.261105955,0.771084337,0.135007483,0.569157621,0.363760887,0.963544142
0.291054696,0.532029657,0.255374235,0.768,0.239943221,0.555927632,0.341099685,0.925020225
0.291054696,0.532029657,0.255374235,0.768,0.400139028,0.504930397,0.292882749,0.874481138
0.308099062,0.558768487,0.270371849,0.870967742,0.549050103,0.424546318,0.233891863,0.770155931
0.123322321,0.587544325,0.290145345,0.888888889,0.748368915,0.33305975,0.174090507,0.634804734
0.114892317,0.602022056,0.299762019,0.89626556,0.693845532,0.227443964,0.114398001,0.436830005
0.114892317,0.602022056,0.299762019,0.89626556,0.747037743,0.160270207,0.078568347,0.245753738
0.13548034,0.595585613,0.300295267,0.907563025,0.630059348,0.157467469,0.075782486,0.235101194
0.248200183,0.566176258,0.292849789,0.931034483,0.882316834,0.174173621,0.085591772,0.288093725
0.416183818,0.51821006,0.276378699,0.96,0.753749722,0.175234432,0.087147129,0.291553189
0.513272105,0.42031734,0.233509634,0.888888889,0.830696951,0.205081669,0.104677287,0.385411543
0.45346496,0.324893145,0.187438353,0.634615385,0.576675959,0.204014714,0.10771037,0.388391557
0.624792544,0.368461516,0.209551573,0.796208531,0.625467575,0.284781785,0.154807844,0.596618492
0.572525489,0.387567198,0.212365588,0.767123288,0.468667585,0.305823785,0.169647888,0.608825947
0.589950879,0.375185139,0.201893349,0.753363229,0.374074666,0.306709653,0.172955137,0.618902129
0.696546228,0.306865877,0.157367117,0.564102564,0.374758927,0.306816585,0.172991643,0.618817015
0.736967312,0.280871659,0.138133603,0.540983607,0.375931573,0.307453891,0.173292705,0.61860901
0.695701856,0.234964536,0.110571547,0.329411765,0.298513131,0.3393572,0.188400099,0.640455669
0.785268532,0.233927814,0.10714251,0.27480916,0.248076577,0.351385039,0.193757836,0.636122891
0.75342172,0.281365717,0.12505143,0.4,0.243511894,0.340432902,0.188677763,0.639372875
0.720518052,0.285773803,0.12424948,0.391304348,0.475646654,0.456122634,0.239757528,0.911476384
0.766749566,0.345104654,0.144294629,0.50174216,0.454799016,0.459884541,0.239113244,0.901591095
0.628188833,0.332916406,0.135884247,0.489795918,0.441530081,0.449789296,0.23174671,0.893427371
0.539010339,0.332916406,0.130555453,0.470588235,0.440982737,0.450640381,0.232298035,0.89386148
0.55243295,0.332812092,0.130089417,0.469055375,0.448413126,0.433183531,0.222041134,0.821211669
0.557365711,0.327448045,0.12757716,0.467532468,0.446011868,0.43499128,0.223137825,0.821838071
0.513514851,0.296741564,0.114867702,0.387096774,0.471763713,0.42673401,0.217463071,0.816435485
0.505974536,0.337782803,0.132032366,0.469055375,0.487232253,0.427157625,0.216323613,0.811352123
0.493486094,0.446902923,0.179960908,0.644295302,0.505658759,0.443401064,0.221646187,0.800861002
0.402718568,0.509015935,0.211356098,0.664359862,0.478929273,0.462549942,0.228958856,0.793035134
0.327671023,0.543841787,0.232245603,0.683274021,0.444953306,0.467585028,0.230386127,0.789385855
0.194025544,0.52671677,0.229840045,0.698181818,0.400685245,0.470590145,0.230967836,0.786325374
0.331167783,0.528099317,0.236462381,0.71641791,0.181588169,0.39901857,0.201153791,0.634494198
0.647988423,0.516128752,0.247741801,0.864,0.178731358,0.399902902,0.204408589,0.643334921
0.837218799,0.622439198,0.326169012,1.310043668,0.163360543,0.43262975,0.225284279,0.655400919
0.571763533,0.508265023,0.282369457,1.111111111,0.597429053,0.422513326,0.213602982,0.636296362
0.567003544,0.495745791,0.276695325,1.060465116,0.76418735,0.396973049,0.1907507,0.588219916
0.652611177,0.466294494,0.265191182,1.08056872,0.661317997,0.367311257,0.168331022,0.58709918
0.598357731,0.477551626,0.283694035,1.128712871,0.695567281,0.361061399,0.160223896,0.56849648
0.467670964,0.475219248,0.288011665,1.151515152,0.612201392,0.35982841,0.157351132,0.560216603
0.581273807,0.539225267,0.309603024,1.148325359,0.599316095,0.364099567,0.158613993,0.558088263
0.717050639,0.686577664,0.364554512,1.433628319,0.600287453,0.374509919,0.162339112,0.59020919
0.570442737,0.800130198,0.395126024,1.382716049,0.581140378,0.417618996,0.176921478,0.690461613
0.513549855,0.874483975,0.413142035,1.322834646,0.520403553,0.464676741,0.191084373,0.728299672
0.516803109,0.885845484,0.405730756,1.282442748,0.565076857,0.481284471,0.193476027,0.71196917
0.659361166,0.847381588,0.371116024,1.226277372,0.786379188,0.443112617,0.171850831,0.686868181
0.592648247,0.696219952,0.280357028,0.88590604,0.83872755,0.574836876,0.226915338,0.913267257
0.419753595,0.668746755,0.260550684,0.857142857,0.692894823,0.834988099,0.351288838,1.165806601
0.521499146,0.731247032,0.294461892,0.88590604,0.543564993,0.929984719,0.415711539,1.238678822
0.521499146,0.731247032,0.294461892,0.88590604,0.430526724,0.961846561,0.45374114,1.307208329
0.76314511,0.849632273,0.306173792,1.153153153,0.359062472,0.972241821,0.483024735,1.37669431
0.77039324,0.876031138,0.31759437,1.232628399,0.374942525,0.980398453,0.483447159,1.366434569
0.712745634,0.932849577,0.348728814,1.271028037,0.395867417,0.971236099,0.484971761,1.383674956
0.767188501,0.917840158,0.354150543,1.311897106,0.468525477,0.947945733,0.487806323,1.425956885
0.770942584,0.906879571,0.368900164,1.383050847,0.541697454,0.902829981,0.479198073,1.470792937
0.77823015,0.872098363,0.368492266,1.436619718,0.585700495,0.838325571,0.460557522,1.423493687
0.777596422,0.866466323,0.370021206,1.451957295,0.594826879,0.795681113,0.446599837,1.425820613
0.763451136,0.865183025,0.372121731,1.462365591,0.449780793,0.72333694,0.428235159,1.358056459
0.700657693,0.855212774,0.385810274,1.533834586,0.580673201,0.675845709,0.377258661,1.280465279
0.781107378,0.840097547,0.392263446,1.587548638,0.622405449,0.519125119,0.272354707,0.928353414
0.83462818,0.821710614,0.369308141,1.528089888,0.638042023,0.440967202,0.225578347,0.726499149
0.852437421,0.824747436,0.362526346,1.494505495,0.639085129,0.497462413,0.258375236,0.921366551
0.715272799,0.400953724,0.191691023,0.621513944,0.698924466,0.611376405,0.328802966,1.128836846
0.756267606,0.322641011,0.149486183,0.463320463,0.538567544,0.697483558,0.418882051,1.300533836
0.778599446,0.391843932,0.184397144,0.658823529,0.321795251,0.727345426,0.473856585,1.410815061
0.430564384,0.434932945,0.212162412,0.682926829,0.315365152,0.737456683,0.512906659,1.506141242
0.68170498,0.582320549,0.265697589,1.049429658,0.327960056,0.709068674,0.537475735,1.641475639
0.6438869,0.585175662,0.264985205,1.041509434,0.339150326,0.715904961,0.54076628,1.635754448
0.63996993,0.583095189,0.265043268,1.045454545,0.352590321,0.656657143,0.513547916,1.64107222
0.607198998,0.587839736,0.271310648,1.061538462,0.43136404,0.643413409,0.512621492,1.671829942
0.782672444,0.576387216,0.258083828,1.029850746,0.435076594,0.639781845,0.510979964,1.675935714
0.780360155,0.581843335,0.261502623,1.033707865,0.518839734,0.760498869,0.567267523,1.846575012
0.782616481,0.586420403,0.2625763,1.029850746,0.523345672,0.803775267,0.570264873,1.756384475
0.768527852,0.599305153,0.266357846,1.022222222,0.532075053,0.788537504,0.534612583,1.678395974
0.80296129,0.595585613,0.268685239,1.037593985,0.593934391,0.737099863,0.469391776,1.576473783
0.796435801,0.606160503,0.276575135,1.049429658,0.62730477,0.639385023,0.37250825,1.238860086
0.785292131,0.527770468,0.231987019,0.923076923,0.626461326,0.652086198,0.340204195,1.164570545
0.795711455,0.459090284,0.19605279,0.725978648,0.854660867,0.782540904,0.359033675,1.440958616
0.813954066,0.321455025,0.146115921,0.454545455,0.493201167,0.881681254,0.356379935,1.164827159
0.779243113,0.354338194,0.166096028,0.5625,0.60001608,1.108910994,0.413285977,1.275775712
0.782305749,0.359301019,0.167767013,0.560311284,0.614582322,1.325904632,0.444742743,1.346858911
0.491624711,0.453688586,0.201639372,0.711111111,0.337965647,1.355423488,0.413681577,1.177216638
0.717293394,0.552456635,0.237615757,0.774193548,0.167573056,1.388016538,0.392023971,1.089389538
0.475499826,0.576567911,0.236137028,0.737201365,0.215250395,1.40633336,0.379412787,1.040612176
0.485299792,0.73748823,0.287333076,0.974025974,0.390493682,1.370225258,0.349179694,0.982929182
0.554813131,0.999583246,0.363484817,1.236363636,0.687938834,1.28697425,0.300602809,0.99334658
0.536148784,1.166904738,0.388968246,1.166666667,0.746970727,1.075266567,0.232788973,0.839234738
0.374033832,1.183450698,0.36601568,1.082474227,0.660292056,0.763010566,0.155846269,0.58757648
0.303973261,1.166904738,0.343207276,1.029411765,0.508293976,0.52914378,0.104929693,0.387679619
0.402112782,1.130726168,0.31628704,0.979020979,0.548606829,0.453871164,0.089195852,0.30710129
0.381628575,0.996208088,0.266247151,0.935412027,0.55147616,0.427573383,0.083715464,0.275550013
0.477126743,0.758791071,0.192505134,0.684989429,0.601610371,0.438453987,0.086125633,0.276448228
0.411199406,0.6209312,0.153949884,0.47107438,0.605137329,0.424679609,0.084357311,0.279554652
0.406576576,0.632620213,0.157172724,0.49689441,0.733575956,0.590914059,0.120338818,0.486414303
0.357651298,0.673867362,0.168818546,0.526096033,0.553519883,0.655431078,0.136577742,0.497711662
0.432642353,0.734279692,0.185893593,0.607594937,0.490788945,0.717254456,0.152173476,0.506746346
0.517888683,0.777236915,0.201443693,0.622030238,0.667009179,0.801557502,0.174697337,0.555276392
0.745955168,0.881720225,0.24549055,0.918793503,0.693691504,0.741428274,0.169098058,0.535493598
0.672638942,0.883018812,0.266236828,0.844221106,0.534739663,0.640006229,0.151908492,0.473180344
0.67758559,0.983298022,0.325057197,1.05785124,0.486457635,0.559881349,0.138026449,0.3549593
0.609226771,1.045891433,0.378033048,1.156626506,0.569621951,0.545984768,0.139001481,0.393812824
0.517995865,1.017724859,0.405737485,1.156146179,0.693468263,0.559019392,0.146810794,0.457294386
0.550121562,1.026590906,0.452907753,1.367647059,0.748646837,0.55187239,0.150428525,0.516809879
0.415167808,0.905078265,0.441501593,1.268292683,0.874787168,0.517304812,0.147886405,0.617707322
0.35732238,0.810692434,0.434299518,1.178571429,0.508019318,0.383071492,0.115496218,0.353323606
0.354252125,0.720484019,0.409753945,1.194312796,0.748689984,0.552854926,0.174196593,0.628151891
0.603371442,0.622941053,0.385324363,1.298969072,0.633327775,0.648140411,0.216293994,0.683350726
0.790350243,0.537677619,0.36045427,1.407821229,0.400892793,0.66205691,0.232388415,0.69469734
0.734262031,0.407141117,0.282410023,1.040462428,0.501127559,0.73675878,0.273809597,0.81305622
0.679343266,0.530461015,0.349754516,1.186813187,0.533068702,0.761337089,0.301535405,0.866480025
0.632635047,0.58070838,0.370664923,1.14893617,0.433910073,0.696814017,0.293941254,0.847957851
0.595586871,0.579511288,0.351218963,1.090909091,0.302761942,0.617203513,0.268327851,0.778552666
0.590250615,0.57221548,0.328544773,1.033492823,0.273733169,0.577857493,0.254376314,0.702749154
0.656223875,0.689000887,0.359478724,1.252173913,0.296556126,0.543423954,0.242374533,0.646081992
0.592593046,0.61756691,0.306231526,1.041322314,0.375635836,0.510041433,0.231150375,0.656490694
0.671222794,0.589255651,0.285123702,1.016129032,0.424492755,0.496683224,0.227031426,0.66213404
0.677765185,0.543330777,0.255685072,0.988235294,0.444456851,0.503859557,0.229565301,0.659988203
0.677455944,0.539032054,0.252671275,0.984375,0.452924886,0.492327781,0.220316264,0.648233759
0.647903127,0.479800306,0.215640587,0.943820225,0.437366183,0.465183377,0.20349924,0.633691721
0.833848079,0.381881308,0.162502684,0.595744681,0.41002662,0.480180507,0.211673998,0.638561039
