Time,Obs10m,Obs60m,Dir10m,Dir60m,WTK_New10m,ERA510m
6/21/2018 10:00,2.8,4.6,57.1,59.5,5.369678,2.294459574
6/21/2018 11:00,3.1,5.3,53.9,55.2,5.41384,1.766436125
6/21/2018 12:00,4,6,63.9,66.6,5.990633,2.159017572
6/21/2018 13:00,3,4.7,59.6,65.8,6.208489,2.155797566
6/21/2018 14:00,3.2,5.1,57.4,61.6,5.639456,2.670088975
6/21/2018 15:00,2.9,4.7,55.9,58.2,6.130347,3.127571111
6/21/2018 16:00,3.6,5.6,59.4,63.3,5.213443,3.439551806
6/21/2018 17:00,3.7,6,61.8,66.2,5.807874,4.097826303
6/21/2018 18:00,3.6,5.6,64.4,70.8,5.86831,4.452863437
6/21/2018 19:00,4.2,6.6,58.1,60.8,6.258946,4.813261178
6/21/2018 20:00,4.8,7.4,60.6,62.2,6.13878,4.875730106
6/21/2018 21:00,4.9,7.5,62.1,63.7,6.794337,5.012663522
6/21/2018 22:00,5.3,7.9,63.3,65.9,6.732118,4.234118715
6/21/2018 23:00,4.9,7.7,61.2,63,6.364965,3.949989872
6/22/2018 0:00,4.5,7,61.6,65.1,5.727812,4.400431341
6/22/2018 1:00,4.6,7.5,53.6,56.7,5.673551,4.336736764
6/22/2018 2:00,4.1,6.8,52.9,55.2,5.66551,4.189940975
6/22/2018 3:00,3.8,6.8,46.6,50.8,4.401276,4.645667684
6/22/2018 4:00,3.9,7.2,42.4,44,4.224822,5.332045617
6/22/2018 5:00,2.9,6.2,39,41.3,3.726731,5.596990508
6/22/2018 6:00,3.2,6.4,43.8,45,4.039326,5.683607133
6/22/2018 7:00,3.9,7.1,44.8,44.3,4.327937,5.54199474
6/22/2018 8:00,4.6,7.9,48,48.7,4.830971,5.673016173
6/22/2018 9:00,3.4,6.6,42.7,43.2,5.205283,5.670195454
6/22/2018 10:00,3.4,6.8,42.3,42.2,5.124944,4.653046426
6/22/2018 11:00,3.6,6.8,43.2,40.9,5.253263,4.304897414
6/22/2018 12:00,3.3,6.1,38.3,38.9,5.049358,4.250078909
6/22/2018 13:00,3.5,6.7,42.5,42.3,4.894624,4.360862793
6/22/2018 14:00,3.7,6.8,45.8,43.8,3.816491,4.199913169
6/22/2018 15:00,3.4,6.4,39.4,38,3.822512,4.198288542
6/22/2018 16:00,3.7,6.5,36.1,36.7,3.429833,4.683356371
6/22/2018 17:00,3.6,6,33.9,33.5,2.864033,4.849900082
6/22/2018 18:00,4.1,6.8,40.9,39.7,3.719849,5.921133191
6/22/2018 19:00,4.3,7.1,43.2,40.3,3.861857,5.736467597
6/22/2018 20:00,3.9,6.5,44.8,43.3,4.005754,5.162685908
6/22/2018 21:00,4,6.3,43.5,40.6,3.840169,4.720291047
6/22/2018 22:00,3.3,5.6,33.9,34.6,2.858018,3.908950039
6/22/2018 23:00,2.7,4.5,19,19.6,4.446762,3.790112655
6/23/2018 0:00,2.9,5.4,16.3,16.4,2.340996,3.928672108
6/23/2018 1:00,2.9,5.1,23,21.6,1.179589,3.751165226
6/23/2018 2:00,2.8,4.9,21.4,21.2,2.040987,3.902099743
6/23/2018 3:00,2.7,4.6,22.9,22.2,1.734437,3.932839024
6/23/2018 4:00,2.4,4.3,28.7,28.2,2.959154,3.637037162
6/23/2018 5:00,2.1,3.8,26.3,27.5,2.82973,3.39871848
6/23/2018 6:00,1.9,3.6,30.2,28.6,2.912229,3.298481741
6/23/2018 7:00,1.4,2.9,23.8,27.8,3.577547,2.569047948
6/23/2018 8:00,1,2.2,NaN,18.8,4.166572,1.700238357
6/23/2018 9:00,1.5,3.3,311.6,341.6,3.709019,1.933239695
6/23/2018 10:00,1.9,3.7,308.8,318.1,3.57351,2.199938296
6/23/2018 11:00,1.8,3.7,315.7,327.2,3.146455,1.959714558
6/23/2018 12:00,1.6,3.5,330.5,342.8,3.762855,1.978900925
6/23/2018 13:00,1.5,2,30.3,19.1,4.069195,1.356190655
6/23/2018 14:00,1.1,1.1,NaN,NaN,4.766985,0.534434274
6/23/2018 15:00,1.2,1.3,NaN,NaN,5.118197,1.065679124
6/23/2018 16:00,1.7,1.9,229,233.1,5.284179,0.599932134
6/23/2018 17:00,1.5,1.8,317.7,309,5.044085,1.181310937
6/23/2018 18:00,1.6,1.9,247.6,279.5,5.313114,0.482078171
6/23/2018 19:00,1.6,1.7,45.1,27.4,6.201859,0.912142565
6/23/2018 20:00,1.7,2,186.2,197.9,6.245855,0.625868916
6/23/2018 21:00,2.3,3.2,201.5,208.1,6.279742,0.285563941
6/23/2018 22:00,2.6,4,194.7,202.5,6.243047,0.330852592
6/23/2018 23:00,2.9,4.3,197.7,207.7,6.434861,1.138749394
6/24/2018 0:00,2.4,4.5,212.1,220.9,5.586843,1.462781217
6/24/2018 1:00,1.7,3.2,197.4,211.3,4.192286,1.811499257
6/24/2018 2:00,1.8,3.4,191.5,200.1,3.087865,2.548285696
6/24/2018 3:00,2.1,4.4,214.5,221.2,1.272992,2.762133948
6/24/2018 4:00,2.3,4.7,226.9,225.8,0.749124,2.733992769
6/24/2018 5:00,2.2,4.3,234.3,237.8,0.352835,2.151893867
6/24/2018 6:00,2.1,3.6,242,253.3,0.926059,2.165164708
6/24/2018 7:00,2.1,3.8,235.8,251.6,0.876731,2.46719735
6/24/2018 8:00,2.6,4.4,256.7,263.7,1.223302,1.932673501
6/24/2018 9:00,1.9,4,264.6,273.6,0.807782,1.950926778
6/24/2018 10:00,1.4,4.4,NaN,301.8,0.385299,1.409020425
6/24/2018 11:00,1,3.7,NaN,301,1.21325,1.418115437
6/24/2018 12:00,1.2,3.1,263.2,302.5,1.355193,0.986070768
6/24/2018 13:00,1,1.3,NaN,271.3,1.952534,1.662451274
6/24/2018 14:00,2.6,3.2,297.6,302,1.205199,1.328353129
6/24/2018 15:00,2.2,3.1,316.6,326.5,0.959556,1.955960616
6/24/2018 16:00,1.8,2.1,295.7,309.9,1.385158,1.383982442
6/24/2018 17:00,2,2.7,349.5,351.9,4.423544,1.78611993
6/24/2018 18:00,2.1,2.7,19.2,15.1,2.997585,1.690970895
6/24/2018 19:00,2,2.9,334.9,341.1,2.255996,1.713319829
6/24/2018 20:00,2.8,3.9,71,77.3,3.051165,2.65436108
6/24/2018 21:00,3.5,5.9,78.9,82.3,4.665999,3.840757306
6/24/2018 22:00,4.4,6.7,62.3,63.2,5.633462,3.701367586
6/24/2018 23:00,4.3,5.8,58,53.4,5.336128,3.515767042
6/25/2018 0:00,3,4.5,38.7,37.5,5.499794,2.921264908
6/25/2018 1:00,3.1,4.7,54,53.5,5.174539,2.506714091
6/25/2018 2:00,2.3,4.7,43.7,41.5,5.294908,2.465204067
6/25/2018 3:00,2.9,4.7,58,57.1,5.480221,2.444880011
6/25/2018 4:00,3.7,5.8,53.2,51.1,5.18554,2.749544174
6/25/2018 5:00,2.7,4.5,48.7,48.4,5.326363,3.334397295
6/25/2018 6:00,2,4.2,32.2,35.6,4.424477,3.272918987
6/25/2018 7:00,2.1,4.5,28,30.8,4.240577,3.758941276
6/25/2018 8:00,1.9,4.7,36.4,35.3,2.082637,4.072772918
6/25/2018 9:00,2,5.2,36.3,40.5,3.254931,4.098476774
6/25/2018 10:00,2.1,5.7,37.7,37.6,3.425911,2.721073315
6/25/2018 11:00,2,5.2,37.3,40.5,4.620413,3.190846771
6/25/2018 12:00,3.2,5.7,52.9,54.8,4.455711,3.430893763
6/25/2018 13:00,3.4,5.4,75.6,85.2,4.732862,3.357356074
6/25/2018 14:00,3.1,4.3,73.4,82.4,4.501336,3.468156733
6/25/2018 15:00,3.1,4.1,66.3,66.6,5.643204,3.537614276
6/25/2018 16:00,3.5,4.8,58.8,63.1,5.353732,4.005164542
6/25/2018 17:00,4.5,6,63,64.3,3.639885,4.572543648
6/25/2018 18:00,4.8,6.8,64.1,67.2,5.160655,5.022817202
6/25/2018 19:00,5.2,7.4,62.8,66.7,4.987262,5.034371295
6/25/2018 20:00,5.1,6.9,62.3,66.7,4.750061,5.260199054
6/25/2018 21:00,5.2,7.4,62.8,66.7,5.540556,5.04072067
6/25/2018 22:00,5.3,7.3,65.1,67.2,5.65236,5.02029735
6/25/2018 23:00,4.8,6.9,66.1,70.1,6.256434,4.265898172
6/26/2018 0:00,3.8,5.7,58.8,63.8,4.55194,3.16940851
6/26/2018 1:00,3,5,60.2,68.7,3.909924,2.809904267
6/26/2018 2:00,2.3,5.1,66.5,87.2,3.320046,2.881950384
6/26/2018 3:00,1.7,4.8,79.4,115.1,2.945046,3.218797232
6/26/2018 4:00,2.1,5.9,90.6,111.7,2.488194,3.490367587
6/26/2018 5:00,2.8,6.2,93.1,106.2,3.210897,3.967551481
6/26/2018 6:00,3.7,6.8,100.2,111.2,3.210731,4.232700808
6/26/2018 7:00,3.5,6.3,99.1,108.3,3.591886,4.549810716
6/26/2018 8:00,3,5.7,93.4,104.4,3.59459,4.623853392
6/26/2018 9:00,3,5.6,89.3,100.1,3.052759,4.75245501
6/26/2018 10:00,3,5.4,91.3,101.9,2.843831,4.312209842
6/26/2018 11:00,2.8,5.3,88.9,100.2,3.634392,3.914133851
6/26/2018 12:00,2.9,5.1,92.3,105.3,3.269964,4.059060215
6/26/2018 13:00,2.3,4.2,98.4,113,4.064067,4.041950117
6/26/2018 14:00,1.8,3.7,108,124.3,4.654024,4.150686176
6/26/2018 15:00,1.8,3.3,97.6,123,4.284135,4.778991214
6/26/2018 16:00,2.4,3.9,171.5,174.4,3.625195,4.380375573
6/26/2018 17:00,2.6,3.9,159.2,165.2,4.649183,4.140893738
6/26/2018 18:00,2.9,4.1,163,168.9,5.121421,3.844765373
6/26/2018 19:00,3.5,4.9,185.8,190.7,5.918035,4.218347983
6/26/2018 20:00,4.1,5.7,186.9,190.1,6.564082,3.505026471
6/26/2018 21:00,3.6,5.4,151.7,157.9,5.102712,3.818733284
6/26/2018 22:00,4.4,6.9,162.7,165.9,6.033324,4.192455652
6/26/2018 23:00,4.7,7.4,157.9,162.8,6.191896,3.41384826
6/27/2018 0:00,4,6.8,172.4,175.6,4.92062,3.965794495
6/27/2018 1:00,2.8,5.3,145.6,153.1,4.358841,3.570836866
6/27/2018 2:00,0.8,3.8,NaN,158.3,5.237869,2.805242067
6/27/2018 3:00,1,3.2,NaN,197.7,3.579116,2.260673243
6/27/2018 4:00,1.1,3.6,NaN,217.5,2.710839,3.124534179
6/27/2018 5:00,3.1,6.1,224.5,226.3,2.856083,3.938196433
6/27/2018 6:00,3,5.4,231.9,234,3.609063,4.272231154
6/27/2018 7:00,2.7,5,223.8,231.9,3.9325,4.164323913
6/27/2018 8:00,3.2,5.8,220.5,226.1,3.365691,4.304713963
6/27/2018 9:00,4.5,7,233.7,238.2,3.308682,4.424824105
6/27/2018 10:00,3.8,5.8,250,253.1,2.832342,2.634704007
6/27/2018 11:00,3.4,5.2,248.4,253.8,3.384178,3.210763462
6/27/2018 12:00,3.8,5.8,265.1,270.5,3.566677,3.996315212
6/27/2018 13:00,4.2,5.9,273.6,280.5,5.513561,4.514229268
6/27/2018 14:00,3.7,5.4,275.4,283.1,6.531279,4.50512343
6/27/2018 15:00,3.9,5.7,291.8,299.5,6.409315,4.14728199
6/27/2018 16:00,3.8,5.2,288,295.6,6.979899,4.188034929
6/27/2018 17:00,3.2,4.4,302,309.9,6.97154,4.007222091
6/27/2018 18:00,3,4,315.4,322.4,6.808898,3.323067553
6/27/2018 19:00,2.7,3.6,317.2,324.9,7.318367,2.995202822
6/27/2018 20:00,2.8,3.9,289.8,298.2,7.339754,2.651267233
6/27/2018 21:00,2.2,3.1,304.9,306.3,6.739456,2.594063153
6/27/2018 22:00,2.6,3.6,291.2,298.6,6.596512,1.187925288
6/27/2018 23:00,3,4.2,77.1,80.6,6.062438,0.862646505
6/28/2018 0:00,2.4,3.6,79.9,81.7,5.496471,0.518389544
6/28/2018 1:00,1.3,2.7,NaN,94.7,4.364196,0.884182402
6/28/2018 2:00,0.9,2.5,NaN,111.8,3.582661,1.27286898
6/28/2018 3:00,0.8,2.8,NaN,107.4,7.285862,1.004164499
6/28/2018 4:00,0.4,2.8,NaN,133.8,4.664518,0.926007475
6/28/2018 5:00,NaN,1.9,NaN,154.6,5.230568,1.185007926
6/28/2018 6:00,NaN,2.8,NaN,207.6,4.572124,1.178394309
6/28/2018 7:00,0.8,4.1,NaN,209.8,4.677395,1.532021966
6/28/2018 8:00,1.1,4.4,NaN,215.7,6.055856,1.674022397
6/28/2018 9:00,0.9,3.5,NaN,220.3,5.528939,1.854625383
6/28/2018 10:00,0.5,2.7,NaN,227.5,5.155912,0.904426438
6/28/2018 11:00,NaN,2.2,NaN,237.8,4.292937,0.550590043
6/28/2018 12:00,NaN,0.7,NaN,NaN,3.115744,0.341901093
6/28/2018 13:00,0.9,0.8,NaN,287.9,3.138763,0.653788029
6/28/2018 14:00,1.2,1.3,252.5,NaN,3.318828,0.409836826
6/28/2018 15:00,1.6,2,185.6,202.5,2.826172,0.274200438
6/28/2018 16:00,1.5,1.9,113,128.7,3.1766,0.413060983
6/28/2018 17:00,1.6,1.9,115.9,125.1,2.872616,0.632163687
6/28/2018 18:00,1.8,2,174.6,185.2,3.660163,1.005816507
6/28/2018 19:00,2.1,2.6,158.4,167.2,4.111448,1.142178327
6/28/2018 20:00,2,2.3,134.9,143.1,3.871362,1.226055823
6/28/2018 21:00,2.2,2.7,194.2,201.8,3.960877,1.717367195
6/28/2018 22:00,2,2.7,195.6,203.1,4.522989,1.836447167
6/28/2018 23:00,2.1,3.4,202.1,207.9,4.788613,1.672687386
6/29/2018 0:00,2.5,4.6,189.1,190.6,4.690837,2.382013996
6/29/2018 1:00,2.3,4.7,147.2,158.4,3.513699,2.747303728
6/29/2018 2:00,1.4,3.8,148.1,152.8,3.025055,1.963170766
6/29/2018 3:00,1.5,4.5,145.7,159.9,2.297126,1.835323276
6/29/2018 4:00,0.7,3.8,NaN,141.5,1.914564,1.679914158
6/29/2018 5:00,1,4.5,NaN,153.7,1.853693,1.787353582
6/29/2018 6:00,NaN,3.6,NaN,173.2,1.809148,2.725035163
6/29/2018 7:00,0.3,4.8,NaN,164.3,1.759273,2.96944894
6/29/2018 8:00,0.7,4.9,NaN,173.3,1.667709,2.28010954
6/29/2018 9:00,0.9,4.5,NaN,161.2,1.576062,2.59927523
6/29/2018 10:00,1.2,4.8,102.9,144.1,1.493456,2.760807863
6/29/2018 11:00,2,5.6,107.9,130.8,2.035071,3.366095553
6/29/2018 12:00,2.4,5.1,150.6,156.6,3.007534,3.316240976
6/29/2018 13:00,3.2,5,173.9,178,4.153409,3.387051923
6/29/2018 14:00,4,5.4,190.8,190.2,4.765267,3.450813864
6/29/2018 15:00,3.3,4.6,198,199.1,4.900852,3.569775251
6/29/2018 16:00,3.9,5.3,193.9,198.3,5.296524,3.753910929
6/29/2018 17:00,3.8,5,192.5,198.6,6.336853,3.539171625
6/29/2018 18:00,3.5,5,195.1,202.6,6.053196,4.008918668
6/29/2018 19:00,3.8,5,186.6,190.2,4.631224,5.016131368
6/29/2018 20:00,4.2,5.9,175.5,180.3,4.905552,5.168493028
6/29/2018 21:00,4.3,5.9,178.9,183.6,4.047775,5.132942491
6/29/2018 22:00,4.5,6.6,188.7,194.2,4.666887,4.430425776
6/29/2018 23:00,4.3,7,193.6,198.3,4.404508,4.103344616
6/30/2018 0:00,3.7,6,181.7,187.1,4.512517,3.442559515
6/30/2018 1:00,4.2,6.9,182.8,185.1,4.013479,3.319355098
6/30/2018 2:00,3.3,6,189.1,193.3,4.377225,3.79676108
6/30/2018 3:00,3,5.5,180.5,186.7,3.733546,4.179198382
6/30/2018 4:00,3.6,6.3,187.7,190.2,3.305975,4.137015357
6/30/2018 5:00,3.5,6.1,195.3,197.3,3.301596,4.215644044
6/30/2018 6:00,3.4,6.2,196.5,198.8,3.396256,4.690106263
6/30/2018 7:00,3.3,6.2,199.7,203.8,3.001392,5.054365913
6/30/2018 8:00,3,5.9,201.4,208.7,3.077865,5.046206276
6/30/2018 9:00,3.5,6.6,203.4,209.9,3.249151,4.655711277
6/30/2018 10:00,3.3,6.6,206.1,211.8,3.14276,4.224757389
6/30/2018 11:00,3.2,6.3,203.1,210.1,3.27189,3.630369978
6/30/2018 12:00,3,5.5,215,217.5,3.90976,3.206410563
6/30/2018 13:00,3.8,6.3,222.9,226.4,3.395421,3.719947909
6/30/2018 14:00,3.6,5.1,218.5,223.2,3.14236,3.864212518
6/30/2018 15:00,3.9,5.6,217.7,222.7,3.273755,3.294046482
6/30/2018 16:00,3.4,4.6,221,222.8,3.242908,2.817939887
6/30/2018 17:00,2.9,3.6,197.3,203.4,4.175487,2.493724928
6/30/2018 18:00,2.9,3.6,172.2,175.5,5.275207,3.058013889
6/30/2018 19:00,3.5,5.3,155.9,162.2,5.988379,4.105570143
6/30/2018 20:00,4.2,6.2,167.5,172.2,5.879848,5.095067436
6/30/2018 21:00,4.4,6.7,175,176.8,5.32963,5.569230593
6/30/2018 22:00,5.1,7.8,179.1,180.7,9.184314,5.19214952
6/30/2018 23:00,5.5,8.4,175.9,179.2,3.978708,5.494139072
7/1/2018 0:00,5,7.8,177.5,181.9,5.574677,3.536746792
7/1/2018 1:00,4.1,6.5,185.8,187.8,4.158699,3.310700875
7/1/2018 2:00,3.2,5.7,165.6,172.5,3.553804,3.731693306
7/1/2018 3:00,3.1,5.7,183.3,184.6,3.141619,3.848231217
7/1/2018 4:00,3.4,5.8,183.4,186,3.34267,3.682566163
7/1/2018 5:00,2.8,5.4,190.2,188.2,3.630928,3.654118275
7/1/2018 6:00,2.1,4.7,201.2,195.2,3.291351,3.525030019
7/1/2018 7:00,2,4.6,204.3,202.3,3.522925,3.437237723
7/1/2018 8:00,1.8,3.8,170.6,182.8,4.184194,3.213998251
7/1/2018 9:00,2.1,4.1,172.3,185.1,4.262242,2.990578273
7/1/2018 10:00,2.7,5,177.4,184.3,4.343772,2.675663366
7/1/2018 11:00,2.4,4.4,165.3,175,4.195396,3.913337284
7/1/2018 12:00,2.1,3.8,171.1,179.9,4.954192,3.903322547
7/1/2018 13:00,3.2,5,171.7,174.8,5.989205,3.711830091
7/1/2018 14:00,4.5,7,169.8,172.4,6.214012,4.786149205
7/1/2018 15:00,4.3,6.8,177.5,178.9,7.332345,5.062581652
7/1/2018 16:00,4.9,7.2,173.3,177.7,8.989617,5.292735751
7/1/2018 17:00,5.9,8.9,183,185.4,9.357724,6.072097568
7/1/2018 18:00,6.2,9.1,180.7,184,9.172339,6.9996369
7/1/2018 19:00,6.3,9.5,183.3,186.2,8.425131,7.443216067
7/1/2018 20:00,6.6,10,179.1,181.5,8.869613,7.483885952
7/1/2018 21:00,7.1,11.2,197.1,201.7,4.094249,7.640743873
7/1/2018 22:00,7.2,11.3,219,224.1,3.434069,6.724444381
7/1/2018 23:00,6.6,9.5,247.4,250.7,3.131867,4.726560624
7/2/2018 0:00,3.6,6.5,228.3,233.8,3.596977,3.650173331
7/2/2018 1:00,2.4,5,216.9,220.5,4.2181,3.398586658
7/2/2018 2:00,2,4.7,205.6,210.8,3.017903,3.339050563
7/2/2018 3:00,2.7,5.7,225.5,222.9,3.180617,3.320828794
7/2/2018 4:00,2.1,5,224.7,224.1,2.923229,3.36332953
7/2/2018 5:00,3.1,5.8,233,232.1,2.477544,3.357215239
7/2/2018 6:00,2.6,5,235.8,239.1,2.254782,3.182095535
7/2/2018 7:00,2.7,4.7,256.5,262.4,1.193861,2.881889808
7/2/2018 8:00,1.6,3.6,NaN,285.2,1.087678,2.960672646
7/2/2018 9:00,1,3.8,NaN,308.6,1.032885,2.910897539
7/2/2018 10:00,0.5,3.3,NaN,323.7,1.096998,1.525725718
7/2/2018 11:00,0.4,3.1,NaN,328,1.030809,1.276322691
7/2/2018 12:00,0.7,3,NaN,337.5,1.622965,1.136369312
7/2/2018 13:00,1.4,2.2,354,0.7,1.646026,1.21182488
7/2/2018 14:00,1.4,1.4,28.7,34.4,1.845371,1.092041587
7/2/2018 15:00,1.5,1.3,45.3,53.2,2.064109,0.82457018
7/2/2018 16:00,1.3,1.1,91.3,NaN,1.814603,0.812842265
7/2/2018 17:00,1.9,1.9,80.9,76,2.386306,0.922509038
7/2/2018 18:00,1.6,1.7,71.9,79.3,2.583042,1.105978157
7/2/2018 19:00,1.8,2,108.1,98.8,2.78118,1.451952117
7/2/2018 20:00,2.3,3,101.1,99.5,2.888931,1.819140573
7/2/2018 21:00,2.6,3.4,76.5,79.5,2.718705,2.249635911
7/2/2018 22:00,2.7,3.8,84.4,85.8,2.851553,2.160060634
7/2/2018 23:00,2.9,4.2,85.4,85.8,2.680192,2.184656573
7/3/2018 0:00,2.7,4.5,83.4,81,2.118884,2.320449354
7/3/2018 1:00,2.2,4.9,80.9,84,1.311042,1.831935557
7/3/2018 2:00,1.5,4.3,75.8,86.8,2.815175,1.873988039
7/3/2018 3:00,1.5,5,63.9,79.6,2.744697,1.954873825
7/3/2018 4:00,1.1,4.6,NaN,85.8,2.5441,1.906492121
7/3/2018 5:00,1.4,5.1,80.1,95.6,2.331087,2.09853354
7/3/2018 6:00,1.4,5.2,62,96.4,2.294243,2.006457089
7/3/2018 7:00,1.8,5.7,76.2,105,2.073952,2.072368343
7/3/2018 8:00,2,5.8,60.4,99.3,2.127787,2.275197171
7/3/2018 9:00,2,5.1,54.1,101.5,1.274529,1.734197594
7/3/2018 10:00,2,4.8,49.5,98.7,0.910841,1.87031113
7/3/2018 11:00,2,4.5,31.2,77.7,0.847212,1.565358689
7/3/2018 12:00,1.9,4.6,37.9,66.1,1.361997,1.539542911
7/3/2018 13:00,2.5,4,65.4,73.1,2.239713,1.177668296
7/3/2018 14:00,2.3,3.1,82.8,88.8,1.876941,1.43136657
7/3/2018 15:00,1.9,2.6,97.6,100.8,2.611512,1.602682964
7/3/2018 16:00,2.2,2.8,87.3,94,3.583654,1.909419082
7/3/2018 17:00,2.4,3.2,78.7,90.2,3.917511,2.105689889
7/3/2018 18:00,2.5,3.4,100,102.4,4.785,2.331294241
7/3/2018 19:00,2.5,3.4,76.5,87.6,4.008828,2.219593693
7/3/2018 20:00,2.8,4.1,79.8,87.4,4.017583,2.164577551
7/3/2018 21:00,2.6,3.4,94.4,101.2,3.727183,2.911691053
7/3/2018 22:00,3.1,4.5,89.1,94.6,5.030244,2.120616633
7/3/2018 23:00,2.7,4.2,86.4,88.2,4.21648,1.776248431
7/4/2018 0:00,3.1,4.8,70.3,74.6,2.167859,1.528231788
7/4/2018 1:00,2.6,4.3,65.1,68.3,1.556962,1.309576328
7/4/2018 2:00,2.4,4.4,61.2,68.4,1.615289,1.413522791
7/4/2018 3:00,2.1,4.3,64.5,76.7,2.058685,1.757482047
7/4/2018 4:00,1.9,4.2,63.3,78,1.609586,2.056953948
7/4/2018 5:00,1.5,4,70.8,107.7,1.474146,2.416095979
7/4/2018 6:00,1.6,4.3,85.9,136.3,1.736254,2.568190276
7/4/2018 7:00,1.7,4.4,146.8,161.7,1.919667,2.33166647
7/4/2018 8:00,2.2,4.2,168.9,176,2.134842,2.25936984
7/4/2018 9:00,1.9,3.8,167.9,174.9,1.452111,2.265836633
7/4/2018 10:00,1.3,3.2,NaN,162.3,1.586354,1.793504398
7/4/2018 11:00,0.6,3.2,NaN,153.3,1.580129,1.344040356
7/4/2018 12:00,1.8,3.6,166.6,172.7,2.077318,2.220133286
7/4/2018 13:00,2.5,3.7,175,179.9,2.590427,2.546515211
7/4/2018 14:00,2,2,180.9,180.3,3.25096,2.625135994
7/4/2018 15:00,1.2,0.6,184.8,NaN,3.423359,2.614321612
7/4/2018 16:00,1.5,1.5,175,186.3,3.107245,2.456625246
7/4/2018 17:00,2.6,3.3,203.3,201.6,2.516508,2.520747328
7/4/2018 18:00,3.3,4.2,197.5,202.7,2.85245,2.705629644
7/4/2018 19:00,3.4,4.6,196.2,202.5,2.292502,2.973858787
7/4/2018 20:00,3.3,4.7,203.3,207.4,3.082733,3.115110969
7/4/2018 21:00,2.7,4.1,214.9,215.2,2.700937,2.935174421
7/4/2018 22:00,2.5,3.8,227.5,230.2,4.115511,2.884375366
7/4/2018 23:00,3,4.8,231.6,234.8,3.533364,0.801562223
7/5/2018 0:00,2.8,4.5,246.1,250.5,3.266636,0.3440732
7/5/2018 1:00,1.5,3.2,176.7,213.7,3.091981,0.86848229
7/5/2018 2:00,2,3.7,181.9,185.6,2.139172,1.217800055
7/5/2018 3:00,4.7,7.9,220.2,222.3,1.137055,1.330399835
7/5/2018 4:00,1.3,4.4,205.6,200.6,1.248308,2.637982007
7/5/2018 5:00,1.6,4.2,129.3,155.8,2.331642,2.217534348
7/5/2018 6:00,2.3,4.4,227.4,217.4,1.577327,1.993042469
7/5/2018 7:00,1.8,4.2,193.9,180.7,1.360137,2.262983973
7/5/2018 8:00,2.2,4.5,256.2,255.1,2.210868,2.349478849
7/5/2018 9:00,2.4,5.1,247.1,244.5,2.012449,2.471991719
7/5/2018 10:00,2.3,5.1,246.5,239.9,2.770886,1.774007245
7/5/2018 11:00,1.7,4.1,238.7,242.3,2.27206,2.029804715
7/5/2018 12:00,1.9,3.6,249.5,252,3.518778,1.719243634
7/5/2018 13:00,2.5,3.4,241.3,247.7,4.478071,1.453684876
7/5/2018 14:00,2.6,3,260.5,268.3,4.06429,0.86403016
7/5/2018 15:00,2.5,3.1,292,301.7,3.674512,0.539022193
7/5/2018 16:00,2.1,2.4,321.6,327.3,6.843935,0.306463343
7/5/2018 17:00,1.2,0.8,283.5,NaN,1.450014,0.655628096
7/5/2018 18:00,1.4,1.2,252.6,NaN,5.528813,0.827249228
7/5/2018 19:00,3.5,5.5,226.4,223.1,5.296478,0.840481028
7/5/2018 20:00,2.4,4.7,121.3,133.9,5.766926,2.404849421
7/5/2018 21:00,2.3,5,99.2,111.8,5.976711,1.929548727
7/5/2018 22:00,1.9,3.4,181.1,175.4,5.368002,1.491713662
7/5/2018 23:00,2.5,3.5,228.9,228.7,5.72339,1.992905934
7/6/2018 0:00,1.8,3.8,236.2,244.8,5.355304,2.782046999
7/6/2018 1:00,2.6,4,243.1,250.9,5.134296,2.279786132
7/6/2018 2:00,2.8,4.5,251.2,255.1,4.7539,1.649944854
7/6/2018 3:00,2.1,4,256.5,262.2,4.248164,1.683339379
7/6/2018 4:00,1.8,4.5,285.3,293.3,2.807773,2.059688673
7/6/2018 5:00,2.2,6,307.4,321.9,3.035764,3.05943916
7/6/2018 6:00,2.2,6.8,352.8,1.9,3.044945,3.981158728
7/6/2018 7:00,1.8,6.3,4.8,9.3,4.156338,4.373487209
7/6/2018 8:00,1.6,6.2,3.6,11.6,5.15821,4.914819678
7/6/2018 9:00,2.4,6.1,13.5,15.1,4.96637,5.507083215
7/6/2018 10:00,3.2,6.3,32.8,33.5,4.564997,5.034178188
7/6/2018 11:00,3.4,7,44.1,43.1,4.816277,5.162731876
7/6/2018 12:00,3.2,6.4,44.1,44.5,5.201224,4.773603694
7/6/2018 13:00,4.1,6.5,52.7,49,6.251134,4.890042238
7/6/2018 14:00,5,7.9,49.3,47.2,6.08672,5.936165477
7/6/2018 15:00,5.1,7.6,49.7,48.4,6.172378,5.736338971
7/6/2018 16:00,4.6,7.1,48.8,45,6.129656,5.381968657
7/6/2018 17:00,4.2,6.1,44.6,39.2,5.827038,4.822516327
7/6/2018 18:00,4.3,5.7,51.4,46.7,5.538453,4.528804818
7/6/2018 19:00,3.8,5,39.8,35.4,5.647438,4.601266366
7/6/2018 20:00,4,5.4,41.3,38.3,5.685083,4.715682294
7/6/2018 21:00,3.5,4.8,37.2,33.5,5.879441,4.828244198
7/6/2018 22:00,3.1,4.7,26.9,27.3,5.878123,3.547667273
7/6/2018 23:00,3,4.4,23.1,22.2,5.516737,3.825215982
