ERA5 CF (raw),ERA5 CF (density adjusted),ERA5 CF (density and loss adjusted),MERRA2 CF (raw),MERRA2 CF (density adjusted),MERRA2 CF (density and loss adjusted),HRRR CF (raw),HRRR CF (density adjusted),HRRR CF (density and loss adjusted),Perform
163.77952822383867,142.7439691029098,132.7518912657061,173.25228310454497,151.08085558388734,140.50519569301522,227.95668440701058,197.40444089257517,183.5861300300949,215.37965416666668
211.56973177625375,183.78079947043437,170.91614350750393,228.97229772280326,198.82451751427828,184.9068012882788,249.9,249.9,242.7945020035585,226.1349091666667
249.9,247.34171242832988,232.5766053842329,249.9,249.9,237.6190352231827,249.9,249.9,249.9,227.39454500000002
249.9,249.9,241.94893566959263,249.9,249.9,242.19119919575598,249.9,249.9,249.9,227.40898
249.9,249.9,247.4238725133538,249.9,249.9,242.6160553412793,249.9,249.9,249.9,227.40898
249.9,249.9,249.5745474434313,249.9,249.9,239.14801314590247,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,240.01205542269005,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,241.18321830464302,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,241.00562454118239,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,240.21270455704868,249.9,249.9,249.9,227.40898
249.9,249.9,249.8462211106084,249.9,249.9,239.2822831163643,249.9,249.9,249.9,227.40898
249.9,249.9,246.13431916507702,249.9,232.90316653531215,217.39074651908172,249.9,249.9,249.9,227.40898
249.9,249.9,239.75043735544327,249.9,249.9,239.56449899398442,249.9,249.9,249.36726848560173,226.30149916666664
249.9,249.9,242.3896066128862,249.9,249.9,242.28105142017992,249.9,249.9,249.9,225.35612749999999
249.9,249.9,241.884004419169,249.9,249.9,238.97927502271062,249.9,249.9,248.5493999423512,222.96304250000003
249.9,249.9,239.49426191923138,249.9,249.9,237.1669418269819,249.9,249.9,240.03410630654355,219.59665333333336
249.9,249.9,237.63444677033726,249.9,249.9,236.06692783640906,215.30833934128975,180.69186720611415,168.04343650168616,218.33394166666665
249.9,233.08964312089654,217.5819685035708,249.9,249.9,237.16763913378858,243.5338394035728,205.4596983430402,191.07751945902734,216.14394000000001
213.37415539986273,176.97468321146675,164.58645538666408,249.9,249.9,238.50332270198166,176.8279257199195,147.69550652078226,137.35682106432748,220.18681333333333
168.81380864977442,140.07152989960852,130.26652280663592,249.9,249.9,236.71757338528207,206.54834138989528,170.57597736144382,158.63565894614274,219.43103583333334
173.00049786669297,143.5635161974052,133.51407006358681,234.46090874555574,193.29872905666377,179.7678180226973,249.9,249.9,235.96679673419933,212.29413166666666
124.74339128106408,102.64505359401348,95.45989984243255,94.06428715733796,77.58189340526377,72.15116086689531,214.5328859407804,176.71791537640016,164.34766130005215,201.79869083333335
58.11634640116445,47.57077629213959,44.24082195168982,26.275264211644455,21.344226169422843,19.850130337563254,70.51760521292947,58.06601454135837,54.00139352346328,179.6494725
19.824734893472364,16.00346006006868,14.883217855863867,4.382248371434311,3.105497750603212,2.888112908060997,8.321027015061544,6.338247253407566,5.894569945669038,127.75985625
5.163518276166962,3.9890692649394395,3.7098344163936616,0.0,0.0,0.0,0.0,0.0,0.0,203.16254
3.710840912436241,0.0,0.0,9.99492352962308,7.712885972646738,7.172983954561463,0.0,0.0,0.0,161.11656000000002
4.8841974786762945,3.7889802473233143,3.5237516300106746,55.57287234914455,46.349033381915646,43.10460104518154,48.943736170832274,40.680616983548916,37.83297379470048,126.30434341666667
5.224843157117349,4.1483811723608905,3.857994490295628,192.88051194744907,163.6734932778342,152.2163487483858,152.68795699419428,129.45451334638256,120.39269741213577,127.81963466666667
23.81524221572362,19.986817890197564,18.58774063788373,249.9,249.9,243.06039139760125,91.14196616729056,77.56161681938558,72.13230364202856,109.24375099999999
114.3769806006892,97.46731392091418,90.6446019464502,249.9,249.9,247.3620423418385,65.10293783702708,55.45469997255256,51.572870974473865,154.63944
146.6107326600828,125.81616587850783,117.00903426701227,249.9,249.9,244.40864589802942,87.8434995639517,75.31149135553002,70.03968696064292,192.55003000000002
196.30088333662,169.18399427118436,157.34111467220146,249.9,249.9,242.87933046541295,249.9,248.17526153005647,233.52017846704106,213.56569666666667
205.6268877975461,177.28546145685004,164.87547915487053,249.9,249.9,241.2988636210375,249.9,249.9,249.9,220.51560083333334
224.3757598720348,193.46497461086688,179.92242638810617,249.9,249.9,239.286293557975,249.9,249.9,249.18669733932234,213.16939083333332
228.57775260297205,197.7356582440758,183.89416216699047,249.9,249.9,237.13560910760845,249.9,249.9,236.0715485181633,222.15013583333334
229.6880202725939,198.2285542237277,184.35255542806678,196.42098433527607,170.17453509981758,158.26231764283034,249.9,228.01518259550798,212.3979973329894,225.39400083333337
249.9,228.53949059275848,212.93193740931332,102.3674771827795,88.1905720711574,82.01723202617637,164.31024901330235,142.3228095674149,132.36021289769587,223.62834833333332
249.9,240.3806192357786,225.12269887319002,115.37501284487102,99.04951630485311,92.1160501635134,94.08814159921174,80.92196483453576,75.25742729611824,224.35014749999996
249.9,249.9,244.00425883774102,249.9,249.9,239.05590254065655,249.9,249.9,239.73014186236506,227.4082066666667
249.9,249.9,247.10646391769717,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.21596499999998
249.9,249.9,247.5587585723074,249.9,249.9,249.9,249.9,249.9,249.9,221.6415416666667
249.9,249.9,239.94552984055764,249.9,249.9,249.9,249.9,249.9,249.9,209.78918166666668
249.9,249.9,238.70225406259118,249.9,249.9,249.9,249.9,249.9,249.9,222.40304333333333
249.9,249.9,241.62105290373876,249.9,249.9,249.9,249.9,249.9,249.9,227.21497499999998
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.37840500000004
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.01836583333338
249.9,249.9,249.9,249.9,249.9,247.53130945031728,249.9,249.9,249.9,227.15744083333334
249.9,249.9,249.9,249.9,249.9,241.73627770516956,249.9,249.9,249.9,227.40853666666666
249.9,249.9,249.9,249.9,249.9,239.85978286051628,249.9,249.9,249.9,227.015995
249.9,249.9,249.9,249.9,249.9,237.57437101609827,249.9,249.9,249.9,226.98861916666667
249.9,249.9,239.225773725831,249.9,239.8194629953639,224.53654945196126,249.9,249.9,249.9,227.10939333333332
249.9,249.9,246.75414053618294,249.9,241.59372083927448,226.39455781870552,249.9,249.9,240.39004009429695,224.1817033333333
215.33868056827677,187.34487118231394,174.23073019955194,237.06757083247913,207.1724976463207,192.67042281107823,135.29880962418102,117.93236777676921,109.67710203239537,226.8984475
86.31871874158004,75.32053321020229,70.04809588548812,198.36031437057764,173.2200221454091,161.09462059523045,240.4857554075599,210.97282514037863,196.20472738055213,227.40898
157.9958055370397,138.29336140991296,128.61282611121905,142.57294969328876,124.47132533415531,115.75833256076443,79.5665607551454,69.45147999864332,64.58987639873828,227.31268083333336
165.0328193273358,144.60150609418707,134.47940066759395,128.01508420696024,111.55823235609105,103.74915609116468,223.667453778721,194.62803119266542,181.0040690091788,223.3648016666667
149.7883311124656,131.12041277715207,121.94198388275143,209.33129068100197,182.64105639522825,169.85618244756225,153.03053285477515,134.0318506814348,124.64962113373436,163.24725166666667
189.89098123199142,166.56676890105948,154.9070950779853,249.9,249.9,245.09936090815143,249.9,249.9,243.239382949697,153.92632616666666
236.40783707227592,207.38332561069356,192.866492817945,249.9,249.9,249.9,249.9,233.9122979829977,218.42632963990795,227.32373083333334
249.9,249.9,241.86128113032535,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.3807608333333
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,,,,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.4063925
249.9,249.9,242.30550007718395,249.9,249.9,249.51435968324125,249.9,249.9,249.9,225.73255416666666
242.6030973682993,224.57011738055527,208.8975025306275,249.9,249.9,240.16019565445762,249.9,249.9,249.9,221.527065
164.0541490130912,151.80876132708133,141.18214803418562,215.60284315265787,198.5777248013397,184.6772840652459,249.9,249.9,247.6725301642623,218.07445916666663
162.16609525552428,150.64602805270542,140.100806089016,162.78322700358564,151.2232026829523,140.63757849514562,249.9,249.9,245.68635440544614,220.01091083333336
129.76871958165853,120.69923773482651,112.25029109338865,112.42338942030045,104.49744163163842,97.18262071742372,249.9,249.9,236.28083374527966,204.19274500000003
79.84595541843888,74.61665303240456,69.39348732013623,105.13251912625267,98.13540048647818,91.26592245242468,249.9,249.9,239.93785003123256,168.97533416666667
71.72183363491204,67.08758558141909,62.39145459071973,118.69252603278287,110.91666051296623,103.1524942770586,249.9,249.9,240.73378685565493,136.38406666666666
93.90837584508482,87.90976078004597,81.75607752544276,133.6562777373989,125.15219146705738,116.39153806436336,246.04821794489914,233.98717107802688,218.50324285847532,118.9025845
111.28763266424382,104.23305453884727,96.93674072112795,131.73586654025854,123.47889944526787,114.83537648409911,249.9,245.48893953484668,230.54191342940442,113.60248425000002
162.5313363162509,152.882350079912,142.18058557431814,115.00903573103926,107.85833414059303,100.30825075075151,249.9,249.9,238.0565422016159,146.18065750000002
145.66963853135306,137.04623272866934,127.45299643766248,97.10621193081192,91.22546932296356,84.83968647035611,,,,97.48670574999998
86.98072205168998,81.85851940799873,76.12842304943882,81.28564309365593,76.51277631214198,71.15688197029203,249.9,249.9,245.98205787340635,45.77911366666667
50.585549227117056,47.237465510898474,43.93084292513558,74.58561671111713,69.89683190353449,65.00405367028705,150.85696847613428,141.54997838757924,131.6414799004487,5.7343624250000005
45.43667373740755,42.18587801364796,39.23286655269259,83.05949079751358,77.49691418937132,72.07213019611532,86.27977659968096,80.49175655059234,74.85733359205088,8.425281016666668
49.259657370591185,45.55683860787565,42.36785990532433,92.63791819676752,86.01188669628728,79.99105462754716,66.26962239231364,61.511164310783684,57.20538280902883,19.537915
59.54730759497602,54.58180303760661,50.76107682497414,119.37340208301752,109.52189281565285,101.85536031855713,61.31233161537504,56.223172989689395,52.28755088041113,38.37321541666667
65.1963106204038,59.15852063867656,55.01742419396919,121.05788744124094,109.82653215277156,102.13867490207754,39.33697817180775,35.4575831110937,32.97555229331715,41.59603691666667
55.79013104889216,49.90557526746591,46.41218499874331,110.41170176205522,99.0255117156318,92.09372589553756,53.8673400062223,48.153486796057486,44.78274272033344,41.33248058333333
45.56270364092417,40.36879193953991,37.54297650377212,100.98658919040282,90.0970598917452,83.79026569932304,26.032740104833486,23.049499999697687,21.436034999718835,26.09098441666666
36.00182432178711,31.655637935323277,29.43974327985064,91.1187186455967,80.8944374418757,75.23182682094439,34.62728730018947,30.44908129135353,28.31764560095879,10.393702108333333
30.876854302503077,26.992457254584345,25.102985246763446,73.26082552690443,64.66571755884254,60.13911732972355,26.577224318532522,23.23936905931898,21.61261322516666,2.8287759250000004
19.361929862861768,16.78533569901289,15.610362200082001,46.767043489445754,40.87042855800993,38.009498558949225,18.581905198783787,16.07757003934975,14.95214013659527,1.1293688458333333
0.0,0.0,0.0,22.54107360269629,19.609301168114797,18.236650086346735,6.711677214692075,5.61219578478821,5.219342079853029,0.7033323366666666
0.0,0.0,0.0,21.754933134367306,18.877492141029354,17.556067691157292,0.0,0.0,0.0,4.487136813333334
5.136939092472236,4.337265409058816,4.033656830424681,75.38342687401652,66.58177736710479,61.92105295140746,67.83855083319557,59.84561630700479,55.656423165514454,48.74162308333334
47.395831112946844,41.72617427498538,38.80534207573641,131.86062073250804,116.91120809123298,108.72742352484666,169.011519082403,150.54586774974612,140.00765700726387,147.48096541666666
118.42052993037426,105.40438483073012,98.02607789257902,164.63562904211415,147.29998463432668,136.9889857099238,249.9,249.9,240.60103843828497,223.31780083333334
142.83368715739562,128.4795198818493,119.48595349011984,159.11201663739902,143.42321603927067,133.3835909165217,249.9,249.9,245.00987304410395,225.65303916666664
141.72193751310735,128.4885267850621,119.49432991010772,135.11911843818183,122.40134496915117,113.83325082131059,249.9,249.9,240.57186563667724,226.35235333333333
140.47664425926686,128.35906262016243,119.37392823675106,114.5570796692983,104.4799915815195,97.16639217081311,249.9,249.9,242.68999445801566,225.2573041666667
130.2320122863651,119.31299576638673,110.96108606273967,91.18588932176777,83.57178659386534,77.72176153229475,249.9,249.9,241.08372212050807,221.00208333333333
122.64120022389397,112.72076874939803,104.83031493694017,76.35016493521542,70.26445564364397,65.34594374858888,249.9,249.9,240.45103563211842,217.92588583333335
127.65192171590633,117.80097814659919,109.55490967633722,82.96669368197252,76.63326297711811,71.26893456871984,249.9,249.9,240.25465480787457,217.0207333333333
153.0629745606089,141.57947465649613,131.6689114305414,93.67605389265874,86.45820178209152,80.40612765734511,249.9,249.9,244.7655109964617,224.76891333333336
164.4091807213109,152.1588916634743,141.5077692470311,98.78381791500706,91.12435199079295,84.74564735143743,249.9,249.9,244.44058605556657,227.0169991666667
162.01489597676132,149.90030909395222,139.40728745737556,90.02288642498011,83.07432702829787,77.25912413631703,249.9,249.9,240.53369436767622,227.28277000000003
145.79572201447817,133.75505979980073,124.39220561381467,43.128727939590924,39.26514522985087,36.51658506376129,249.9,245.63388535925483,230.69901160068653,224.51213000000004
98.23668490466406,89.31314131044846,83.06122141871707,62.127517111434535,56.42419127324648,52.47449788411923,103.04566664268698,93.65439115498727,87.09858377413813,211.06072083333333
150.8801095942445,136.53941439887367,126.98165539095253,226.55784975452875,204.2551472364145,189.95728692986546,181.91886622818467,164.77556473903405,153.24127520730167,192.63082083333336
244.27037004741797,220.06764131647864,204.66290642432512,249.9,249.9,240.739107389861,249.9,248.69168999668,234.12102330748834,190.98979
249.9,230.16361741116884,214.58817923580867,249.9,249.9,243.2891734440383,249.9,249.9,238.23261494973082,189.15075666666667
248.76208139515606,220.9479388714022,205.48158315040402,249.9,249.9,243.14780604120338,249.9,249.9,239.54248374688365,198.82462583333333
249.72372872738055,222.39200150499303,206.8245613996435,249.9,249.9,243.55595750548778,249.9,249.71767961994863,235.406121802716,199.5785441666667
249.9,245.04250202045338,230.05970590152768,249.9,249.9,244.0560200821155,249.9,249.9,236.20595129191202,203.074895
249.9,249.9,236.78869399302457,249.9,249.9,242.43321053785004,249.9,249.53714127049108,235.16225098618466,200.18567500000003
199.11858391725252,167.7767873801928,156.0324122635793,249.9,249.9,240.7805947481473,249.9,249.15080125045316,234.6731690076741,214.0413275
236.72425127464294,198.74762488176856,184.83529114004475,249.9,243.80174051633392,228.73056183212051,198.6181534368469,166.99235474299317,155.30288991098365,166.0798025
130.97948595397395,109.4264367465366,101.76658617427901,249.9,249.9,243.36860016964235,169.03474942370326,142.19482455499784,132.241186836148,115.97702408333333
123.16199956172284,103.58802520163765,96.33686343752302,249.9,249.9,249.9,183.85500135994843,155.74772672121816,144.8453858507329,178.65908833333333
207.7395148034452,176.31018694662197,163.96847386035842,249.9,249.9,249.9,249.9,249.9,248.45728386803864,224.92009083333338
249.9,243.27985682323776,228.17548871030212,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,235.86769028208926,220.438862895446,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
247.01010480478814,217.71881917586325,202.4785018335528,249.9,249.9,249.9,249.9,249.9,249.9,227.2194175
249.9,241.9443986400074,226.7635734252073,249.9,249.9,249.9,249.9,249.9,249.9,227.2784391666667
249.9,238.77636891857193,223.45018491702297,249.9,249.9,249.9,249.9,249.9,238.67277198984837,227.24877500000002
249.9,238.77663590377603,223.45046248587386,249.9,249.9,249.9,249.9,249.9,239.34245331545253,227.39565833333336
249.9,249.9,237.90022888987693,249.9,249.9,249.84995956527118,152.67754744125008,133.81697374429325,124.4497855821927,227.40898
249.9,245.84442484136287,230.9277161297904,249.9,249.9,242.75888794622216,249.9,249.9,248.05154314505805,227.40898
249.9,249.9,236.96587962709114,249.9,249.45794155599376,235.05916427407257,249.9,249.9,244.56456845029456,227.40898
249.9,249.26443931499202,234.81389819059876,227.64905139627197,200.9705522769617,186.9026136175744,249.9,249.9,245.55877671994043,227.40898
209.24151493327142,183.84321140753076,170.9741866090036,139.52335794850683,122.79180934769607,114.19638269335734,249.9,249.9,239.45999587803436,227.10443833333332
196.0079714186317,171.79415518288155,159.76856432007986,78.76610818258042,68.95884137245078,64.13172247637921,189.14345466689213,166.0005611803572,154.3805218977322,221.23606166666664
137.29458778995578,119.46260099506632,111.10021892541168,103.77262845176273,90.19721917904903,83.88341383651559,124.39592785280784,108.07929180803849,100.51374138147577,221.4826166666667
229.58178631751142,196.70063283976145,182.93158854097814,249.9,249.9,249.9,249.9,247.53703549306678,232.79553629661882,227.40898
249.9,249.9,243.89169163645414,249.9,249.9,249.9,249.9,249.9,248.6680747428054,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.31263833333333
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.24552416666668
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,245.2749741629437,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.46445648829345,235.06757518912772,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,200.89978564093755,184.49718074844407,171.58237809605296,249.9,249.9,249.9,226.7943
249.9,249.9,247.67891331376458,249.9,248.8519862800307,234.31135907336093,249.9,249.9,249.7270896756127,226.42271416666668
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40457833333335
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.03292166666668
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,222.2214425
249.9,249.9,244.3847285803839,249.9,249.9,248.82340162780977,249.9,249.9,245.328808270128,206.95416666666668
249.9,249.9,237.41668110308706,249.9,249.9,243.14331453726973,249.9,249.9,237.93843827550754,185.9674975
227.4448591962225,201.6943954778092,187.57578779436255,249.9,249.9,235.82129362175561,249.9,248.80681182145744,234.2574913050689,168.47222916666666
178.16980940195904,158.80105858828898,147.68498448710875,199.02128034317056,176.81915116354398,164.44181058209588,249.9,241.46873755907757,226.2631946644968,124.26699841666665
110.32948983132543,97.74652462973724,90.9042679056556,122.55989177618112,108.58989150281097,100.9885990976142,202.08637695562683,179.30482008651882,166.75348268046247,76.17988
59.929216351897594,52.972557087473376,49.26447809135023,59.617649375346005,52.6913975653429,49.00299973576889,154.5247563461784,137.37967001399485,127.76309311301522,45.80190108333334
33.16083907289405,29.204919144130322,27.160574804041193,35.44973992971854,31.215205483696995,29.030141099838215,123.69348637466908,109.80832154395242,102.12173903587572,62.045786
25.122714637812486,22.19305340580234,20.63953966739616,29.149394293084747,25.75490462356606,23.95206129991643,167.35248111451162,149.71457068252866,139.23455073475165,91.86669308333332
22.629501794763343,20.02017775330176,18.618765310570645,35.423449796722785,31.36408565139211,29.16859965579465,219.09678563106053,195.2606083651255,181.59236577956673,142.67849666666663
33.315355673282696,29.605159599924658,27.532798427929926,53.126528506967745,47.38187235131489,44.065141286722856,246.30086116790358,224.83800053179465,209.16924460593629,151.4049
65.93008313394928,59.2298291937008,55.08374115014174,76.66009149612115,68.96761681968937,64.13988364231112,166.15603428483823,149.9454911866398,139.44930680357498,169.65866000000003
85.92990242265718,77.54928579667346,72.12083579090633,98.1330901861104,88.48006962487374,82.28646475113256,248.5007250906857,230.4081302492827,214.83784328339317,161.7628341666667
93.34315502238657,84.5864558425013,78.66540393352619,109.35636936491775,98.99412914862926,92.0645401082252,249.9,249.9,241.88308650099327,209.21862333333334
91.87821994494294,83.6537862198363,77.79802118444778,115.02510024478617,104.60601248645841,97.28359161240633,249.9,249.9,243.34100992875057,212.0311675
80.17169528383,73.37151755918418,68.23551133004128,119.1292882099906,108.8532471220469,101.23351982350361,249.9,249.9,236.94375781379227,199.53354666666664
75.37054280603363,69.3642128191825,64.50871792183972,113.88495643099891,104.65551758566751,97.32963135467078,249.9,249.9,236.47468395235094,191.41641333333334
36.274935010771586,33.35258598072644,31.017904962075587,92.76326990623002,85.81173726538843,79.80491565681125,204.8531845610334,189.34791185793154,176.09355802787633,160.50731833333333
21.465014896366384,19.839280401729873,18.450530773608776,60.68142183291505,56.38298072480771,52.43617207407119,132.58772532926452,123.35438376969029,114.71957690581196,104.22775916666666
18.994978133966924,17.44359893960262,16.222547013830436,23.31342435706807,21.483438119265504,19.97959745091691,85.67920930863862,79.4534991293319,73.89175419027865,25.38449010833334
7.394283093305784,6.59668476360324,6.134916830151005,28.419654346596882,26.09983987460397,24.27285108338169,,,,15.709606133333333
18.91446189803005,17.225418380145406,16.01963909353524,28.84415245856939,26.386653216474876,24.539587491321637,42.06176192237841,38.47782598521516,35.78437816625011,37.95559600000001
30.341405897010052,27.520699418611894,25.594250459309066,35.26514922396632,31.974430939246293,29.736220773499046,38.1574822259614,34.59836862251671,32.17648281894053,49.74385616666666
41.06038235497761,36.9262607015102,34.34142245240449,49.87165919948812,44.94637080725255,41.80012485074487,22.670367719351642,20.370242540486508,18.944325562652452,62.213013249999996
48.21025872654955,43.061231387059664,40.04694518996548,69.48687041644571,62.45096642463846,58.07939877491376,36.31008467627462,32.3645595184767,30.099040352183334,72.9956225
63.65729196729449,56.76483763684551,52.791299002266335,93.83124487965418,83.79582644533725,77.93011859416364,52.15642489482684,46.32910684755208,43.08606936822343,91.33513966666665
99.14078503089114,87.92126977134642,81.76678088735216,127.08572100025653,112.65884611983593,104.7727268914474,74.12557301767671,65.7987014167552,61.192792317582345,109.06216066666666
140.37129873438005,123.8223137952039,115.15475182953962,173.49585623665985,153.61622490697837,142.86308916348986,89.52272371590341,78.94620508003933,73.41997072443657,131.5260205
192.6180185669014,169.95070945953069,158.05415979736352,239.62523420165002,212.03149695713807,197.1892921701384,120.68062192301817,106.07615104309583,98.65082047007911,170.93564416666666
225.77058021164632,197.99783280672716,184.13798451025625,249.9,249.9,236.562510384435,203.13601758311574,178.57633560934224,166.07599211668827,190.77994
242.39529211173547,214.688093948862,199.65992737244162,249.9,249.9,237.42839546721783,249.9,238.32858371978438,222.98498007200317,204.65173333333328
217.39606839447603,191.46637175871106,178.06372573560128,249.9,249.9,239.31196695713734,249.9,243.7819823788245,228.70950855096387,223.63672
249.9,247.490337046395,232.74308922486196,249.9,249.9,237.73912687556768,249.9,249.9,243.2942403390073,226.3052866666667
249.9,249.9,240.85922505138126,249.9,249.9,236.2527542607692,249.9,249.9,249.9,226.03568750000002
249.9,249.9,238.76644034159696,249.9,249.9,238.45996655480988,249.9,249.9,249.9,227.06685333333337
249.9,249.9,237.4898569057959,249.9,249.9,237.51196030313585,249.9,249.9,249.9,227.40898
249.9,249.9,241.0226763021528,249.9,245.0610948589003,230.0797413801353,249.9,249.9,249.9,227.40898
249.9,249.9,242.3087510171639,249.9,249.89873498264438,235.67357034518363,249.9,249.9,248.60013551994007,227.40898
249.9,249.9,237.7401544905291,249.9,247.38905560176318,232.62956736015815,249.9,249.9,248.7453176235958,227.40898
249.9,249.9,237.09435190328344,247.35167777893432,230.66103366368384,215.0961665078375,249.9,249.9,249.9,227.40898
249.9,249.9,245.63108083084694,230.83343011983254,211.09068129603165,196.31433360530943,249.9,249.9,249.9,227.40898
249.9,249.9,248.15562043624303,186.76587242179443,171.46617253746163,159.46354045983932,249.9,249.9,249.9,227.40898
249.9,249.9,247.75980231671838,185.21720249216034,170.39625821220451,158.4685201373502,249.9,249.9,249.9,227.38472249999998
249.9,249.9,236.62774912913198,249.9,249.9,249.9,249.9,249.9,249.9,227.01660083333334
249.9,249.9,236.3769015951765,249.9,249.9,249.9,249.9,249.9,249.9,227.39013750000004
249.9,249.9,248.53247095730353,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,248.45212438734526,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
249.9,249.9,245.44737856768475,249.9,249.9,249.9,249.9,249.9,249.9,227.40898
